"classification","year","period","period_desc","aggregate_level","is_leaf_code","trade_flow_code","trade_flow","reporter_code","reporter","reporter_iso","partner_code","partner","partner_iso","commodity_code","commodity","qty_unit_code","qty_unit","qty","netweight_kg","trade_value_usd","flag"
HS,2013,201308,August 2013,2,0,1,Imports,842,United States of America,,0,World,,"43",Furskins and artificial fur; manufactures thereof,0,,,,30165312,0
HS,2013,201308,August 2013,2,0,1,Imports,842,United States of America,,0,World,,"49","Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",0,,,,448520475,0
HS,2013,201308,August 2013,2,0,1,Imports,842,United States of America,,0,World,,"48","Paper and paperboard; articles of paper pulp, of paper or paperboard",0,,,,1478415726,0
HS,2013,201308,August 2013,2,0,1,Imports,842,United States of America,,0,World,,"50",Silk,0,,,,11655174,0
HS,2013,201308,August 2013,2,0,1,Imports,842,United States of America,,0,World,,"52",Cotton,0,,,,98262937,0
HS,2013,201308,August 2013,2,0,1,Imports,842,United States of America,,0,World,,"51","Wool, fine or coarse animal hair; horsehair yarn and woven fabric",0,,,,27458861,0
HS,2013,201308,August 2013,2,0,1,Imports,842,United States of America,,0,World,,"53",Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,0,,,,19616667,0
HS,2013,201308,August 2013,2,0,1,Imports,842,United States of America,,0,World,,"54",Man-made filaments,0,,,,207205654,0
HS,2013,201308,August 2013,2,0,1,Imports,842,United States of America,,0,World,,"55",Man-made staple fibres,0,,,,166190318,0
HS,2013,201308,August 2013,2,0,1,Imports,842,United States of America,,0,World,,"57",Carpets and other textile floor coverings,0,,,,197977538,0
HS,2013,201308,August 2013,2,0,1,Imports,842,United States of America,,0,World,,"56","Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",0,,,,167448845,0
HS,2013,201308,August 2013,2,0,1,Imports,842,United States of America,,0,World,,"58","Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",0,,,,74552969,0
HS,2013,201308,August 2013,2,0,1,Imports,842,United States of America,,0,World,,"59","Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",0,,,,195927249,0
HS,2013,201308,August 2013,2,0,1,Imports,842,United States of America,,0,World,,"61",Apparel and clothing accessories; knitted or crocheted,0,,,,4622258253,0
HS,2013,201308,August 2013,2,0,1,Imports,842,United States of America,,0,World,,"60",Fabrics; knitted or crocheted,0,,,,87058780,0
HS,2013,201308,August 2013,2,0,1,Imports,842,United States of America,,0,World,,"62",Apparel and clothing accessories; not knitted or crocheted,0,,,,3802438117,0
HS,2013,201308,August 2013,2,0,1,Imports,842,United States of America,,0,World,,"63","Textiles, made up articles; sets; worn clothing and worn textile articles; rags",0,,,,1277780640,0
HS,2013,201308,August 2013,2,0,1,Imports,842,United States of America,,0,World,,"67","Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",0,,,,180804631,0
HS,2013,201308,August 2013,2,0,1,Imports,842,United States of America,,0,World,,"66","Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",0,,,,27854959,0
HS,2013,201308,August 2013,2,0,1,Imports,842,United States of America,,0,World,,"65",Headgear and parts thereof,0,,,,218190703,0
HS,2013,201308,August 2013,2,0,1,Imports,842,United States of America,,0,World,,"64",Footwear; gaiters and the like; parts of such articles,0,,,,2482148386,0
HS,2013,201308,August 2013,2,0,1,Imports,842,United States of America,,0,World,,"68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",0,,,,615677125,0
HS,2013,201308,August 2013,2,0,1,Imports,842,United States of America,,0,World,,"70",Glass and glassware,0,,,,599918338,0
HS,2013,201308,August 2013,2,0,1,Imports,842,United States of America,,0,World,,"69",Ceramic products,0,,,,541617479,0
HS,2013,201308,August 2013,2,0,1,Imports,842,United States of America,,0,World,,"71","Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0,,,,5047595467,0
HS,2013,201308,August 2013,2,0,1,Imports,842,United States of America,,0,World,,"72",Iron and steel,0,,,,2308212179,0
HS,2013,201308,August 2013,2,0,1,Imports,842,United States of America,,0,World,,"73",Iron or steel articles,0,,,,3178271893,0
HS,2013,201308,August 2013,2,0,1,Imports,842,United States of America,,0,World,,"74",Copper and articles thereof,0,,,,809055238,0
HS,2013,201308,August 2013,2,0,1,Imports,842,United States of America,,0,World,,"75",Nickel and articles thereof,0,,,,213065288,0
HS,2013,201308,August 2013,2,0,1,Imports,842,United States of America,,0,World,,"76",Aluminium and articles thereof,0,,,,1390454452,0
HS,2013,201308,August 2013,2,0,1,Imports,842,United States of America,,0,World,,"81","Metals; n.e.s., cermets and articles thereof",0,,,,197021548,0
HS,2013,201308,August 2013,2,0,1,Imports,842,United States of America,,0,World,,"80",Tin; articles thereof,0,,,,67574538,0
HS,2013,201308,August 2013,2,0,1,Imports,842,United States of America,,0,World,,"79",Zinc and articles thereof,0,,,,139223321,0
HS,2013,201308,August 2013,2,0,1,Imports,842,United States of America,,0,World,,"78",Lead and articles thereof,0,,,,74121205,0
HS,2013,201308,August 2013,2,0,1,Imports,842,United States of America,,0,World,,"82","Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",0,,,,786337907,0
HS,2013,201308,August 2013,2,0,1,Imports,842,United States of America,,0,World,,"83",Metal; miscellaneous products of base metal,0,,,,921802557,0
HS,2013,201308,August 2013,2,0,1,Imports,842,United States of America,,0,World,,"84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",0,,,,26239920852,0
HS,2013,201308,August 2013,2,0,1,Imports,842,United States of America,,0,World,,"85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0,,,,25522477285,0
HS,2013,201308,August 2013,2,0,1,Imports,842,United States of America,,0,World,,"86","Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",0,,,,136567967,0
HS,2013,201308,August 2013,2,0,1,Imports,842,United States of America,,0,World,,"88","Aircraft, spacecraft and parts thereof",0,,,,2198844087,0
HS,2013,201308,August 2013,2,0,1,Imports,842,United States of America,,0,World,,"87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0,,,,21938787160,0
HS,2013,201308,August 2013,2,0,1,Imports,842,United States of America,,0,World,,"89","Ships, boats and floating structures",0,,,,117778420,0
HS,2013,201308,August 2013,2,0,1,Imports,842,United States of America,,0,World,,"90","Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,5886025073,0
HS,2013,201308,August 2013,2,0,1,Imports,842,United States of America,,0,World,,"92",Musical instruments; parts and accessories of such articles,0,,,,122757727,0
HS,2013,201308,August 2013,2,0,1,Imports,842,United States of America,,0,World,,"91",Clocks and watches and parts thereof,0,,,,427235104,0
HS,2013,201308,August 2013,2,0,1,Imports,842,United States of America,,0,World,,"94","Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.s.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",0,,,,4536786700,0
HS,2013,201308,August 2013,2,0,1,Imports,842,United States of America,,0,World,,"93",Arms and ammunition; parts and accessories thereof,0,,,,327852896,0
HS,2013,201308,August 2013,2,0,1,Imports,842,United States of America,,0,World,,"97",Works of art; collectors' pieces and antiques,0,,,,755016677,0
HS,2013,201308,August 2013,2,0,1,Imports,842,United States of America,,0,World,,"96",Miscellaneous manufactured articles,0,,,,468476517,0
HS,2013,201308,August 2013,2,0,1,Imports,842,United States of America,,0,World,,"95","Toys, games and sports requisites; parts and accessories thereof",0,,,,2850888798,0
HS,2013,201308,August 2013,2,0,1,Imports,842,United States of America,,0,World,,"99",Commodities not specified according to kind,0,,,,5811883112,0
HS,2016,201608,August 2016,2,0,1,Imports,842,United States of America,,0,World,,"29",Organic chemicals,0,,,0,3976160986,0
HS,2016,201608,August 2016,2,0,1,Imports,842,United States of America,,0,World,,"03","Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,0,1474335241,0
HS,2016,201608,August 2016,2,0,1,Imports,842,United States of America,,0,World,,"04","Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",0,,,0,208435625,0
HS,2016,201608,August 2016,2,0,1,Imports,842,United States of America,,0,World,,"05",Animal originated products; not elsewhere specified or included,0,,,0,93030498,0
HS,2016,201608,August 2016,2,0,1,Imports,842,United States of America,,0,World,,"08","Fruit and nuts, edible; peel of citrus fruit or melons",0,,,0,1133345359,0
HS,2016,201608,August 2016,2,0,1,Imports,842,United States of America,,0,World,,"11","Products of the milling industry; malt, starches, inulin, wheat gluten",0,,,0,142473580,0
HS,2016,201608,August 2016,2,0,1,Imports,842,United States of America,,0,World,,"12","Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",0,,,0,195806348,0
HS,2016,201608,August 2016,2,0,1,Imports,842,United States of America,,0,World,,"13","Lac; gums, resins and other vegetable saps and extracts",0,,,0,107970160,0
HS,2016,201608,August 2016,2,0,1,Imports,842,United States of America,,0,World,,"14",Vegetable plaiting materials; vegetable products not elsewhere specified or included,0,,,0,12041244,0
HS,2016,201608,August 2016,2,0,1,Imports,842,United States of America,,0,World,,"19","Preparations of cereals, flour, starch or milk; pastrycooks' products",0,,,0,623269731,0
HS,2016,201608,August 2016,2,0,1,Imports,842,United States of America,,0,World,,"20","Preparations of vegetables, fruit, nuts or other parts of plants",0,,,0,682752681,0
HS,2016,201608,August 2016,2,0,1,Imports,842,United States of America,,0,World,,"22","Beverages, spirits and vinegar",0,,,0,2065555734,0
HS,2016,201608,August 2016,2,0,1,Imports,842,United States of America,,0,World,,"24",Tobacco and manufactured tobacco substitutes,0,,,0,242434957,0
HS,2016,201608,August 2016,2,0,1,Imports,842,United States of America,,0,World,,"25","Salt; sulphur; earths, stone; plastering materials, lime and cement",0,,,0,286504083,0
HS,2016,201608,August 2016,2,0,1,Imports,842,United States of America,,0,World,,"26","Ores, slag and ash",0,,,0,222177819,0
HS,2016,201608,August 2016,2,0,1,Imports,842,United States of America,,0,World,,"27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0,,,0,15957797065,0
HS,2016,201608,August 2016,2,0,1,Imports,842,United States of America,,0,World,,"30",Pharmaceutical products,0,,,0,8277318334,0
HS,2016,201608,August 2016,2,0,1,Imports,842,United States of America,,0,World,,"32","Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",0,,,0,337977540,0
HS,2016,201608,August 2016,2,0,1,Imports,842,United States of America,,0,World,,"33","Essential oils and resinoids; perfumery, cosmetic or toilet preparations",0,,,0,1206481566,0
HS,2016,201608,August 2016,2,0,1,Imports,842,United States of America,,0,World,,"34","Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, ""dental waxes"" and dental preparations with a basis of plaster",0,,,0,301749830,0
HS,2016,201608,August 2016,2,0,1,Imports,842,United States of America,,0,World,,"38",Chemical products n.e.s.,0,,,0,1196806598,0
HS,2016,201608,August 2016,2,0,1,Imports,842,United States of America,,0,World,,"39",Plastics and articles thereof,0,,,0,4527621016,0
HS,2016,201608,August 2016,2,0,1,Imports,842,United States of America,,0,World,,"40",Rubber and articles thereof,0,,,0,2326814411,0
HS,2016,201608,August 2016,2,0,1,Imports,842,United States of America,,0,World,,"45",Cork and articles of cork,0,,,0,22060257,0
HS,2016,201608,August 2016,2,0,1,Imports,842,United States of America,,0,World,,"46","Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",0,,,0,49341984,0
HS,2016,201608,August 2016,2,0,1,Imports,842,United States of America,,0,World,,"47",Pulp of wood or other fibrous cellulosic material; waste and scrap of paper or paperboard,0,,,0,261756377,0
HS,2016,201608,August 2016,2,0,1,Imports,842,United States of America,,0,World,,"48","Paper and paperboard; articles of paper pulp, of paper or paperboard",0,,,0,1482599846,0
HS,2016,201608,August 2016,2,0,1,Imports,842,United States of America,,0,World,,"49","Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",0,,,0,454970047,0
HS,2016,201608,August 2016,2,0,1,Imports,842,United States of America,,0,World,,"51","Wool, fine or coarse animal hair; horsehair yarn and woven fabric",0,,,0,23498486,0
HS,2016,201608,August 2016,2,0,1,Imports,842,United States of America,,0,World,,"52",Cotton,0,,,0,78674702,0
HS,2016,201608,August 2016,2,0,1,Imports,842,United States of America,,0,World,,"54",Man-made filaments,0,,,0,188841563,0
HS,2016,201608,August 2016,2,0,1,Imports,842,United States of America,,0,World,,"55",Man-made staple fibres,0,,,0,146874029,0
HS,2016,201608,August 2016,2,0,1,Imports,842,United States of America,,0,World,,"56","Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",0,,,0,195279627,0
HS,2016,201608,August 2016,2,0,1,Imports,842,United States of America,,0,World,,"59","Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",0,,,0,234694028,0
